盛岡市アイスアリーナ,〒020-0866,岩手県盛岡市本宮5丁目4-1,39.69087270000001,141.1204122,盛岡市
潮吹穴,〒027-0096,岩手県宮古市崎秋ヶ崎第17地割古里27番,39.6414202,141.9571395,宮古市
新安比温泉,〒028-7533,岩手県八幡平市叺田43-1,40.1020902,141.0588064,八幡平市
田代平高原,〒028-7515,岩手県八幡平市,39.9263614,141.0953354,八幡平市
明治記念館,〒023-1117,岩手県奥州市江刺区南町4-8,39.1909188,141.1816051,奥州市
薬師堂温泉,〒023-0003,岩手県奥州市水沢区佐倉河字薬師堂27,39.1727345,141.1392136,奥州市
御台場展望台,〒027-0001,岩手県宮古市浄土ヶ浜,39.6523962,141.978652,宮古市
浄土ヶ浜,"",岩手県宮古市,39.6414202,141.9571395,宮古市
竹駒神社,〒029-2203,岩手県陸前高田市竹駒町字童子,39.0472966,141.6052929,陸前高田市
天神山公園,〒022-0003,岩手県大船渡市盛町,39.0873643,141.7077493,大船渡市
幽玄洞,〒029-0302,岩手県一関市東山町長坂字東本町154-1,39.0042173,141.2562801,一関市
とうほくニュージーランド村,〒029-4302,岩手県奥州市衣川区日向59,39.0361417,141.0864,奥州市
牛の博物館,〒029-4205,岩手県奥州市前沢区南陣場103-1,39.0269967,141.1239803,奥州市
真湯野営場,〒021-0101,岩手県一関市厳美町字真湯地内,38.9435146,141.0476712,一関市
プラザおでって,〒020-0871,岩手県盛岡市中ノ橋通1-1-10,39.7000699,141.1546755,盛岡市
高松の池,〒020-0114,岩手県盛岡市高松1-26-1,39.72256429999999,141.1434009,盛岡市
高松公園,〒020-0114,岩手県盛岡市高松1-26-1,39.72256429999999,141.1434009,盛岡市
高松芝水園,〒020-0102,岩手県盛岡市上田堤,39.729558,141.1525304,盛岡市
グリーンピア三陸みやこ,〒027-0373,岩手県宮古市田老向新田,39.789189,141.9698433,宮古市
割烹旅館 廣美亭,〒025-0304,岩手県花巻市湯本1-88-1,39.4516111,141.0724035,花巻市
水沢公園,〒023-0857,岩手県奥州市水沢区中上野町1-1,39.1353324,141.1393135,奥州市
みちのく古都カントリークラブ,〒029-4475,岩手県奥州市衣川区中山87-5,39.0098649,141.0133584,奥州市
遠野ふるさと村,〒028-0661,岩手県遠野市附馬牛町上附馬牛5-89-1,39.3959993,141.5403526,遠野市
小袖海女センター,〒028-8111,岩手県久慈市宇部町第24地割110-2,40.1685316,141.8524348,久慈市
同心屋敷,〒025-0084,岩手県花巻市桜町4丁目83-5,39.3753051,141.1230872,花巻市
宮沢賢治詩碑,〒020-0023,岩手県盛岡市内丸１-37,39.6998587,141.150687,盛岡市
碁石海岸レストハウス,〒022-0001,岩手県大船渡市末崎町字大浜221-68,38.9907952,141.7424523,大船渡市
世界の椿館・碁石,〒022-0001,岩手県大船渡市末崎町大浜280-1,38.9908313,141.7414857,大船渡市
大船渡の三面椿,〒022-0001,岩手県大船渡市末崎町 熊野神社境内,38.9999749,141.7133457,大船渡市
岩鋳鉄器館,〒020-0863,岩手県盛岡市南仙北2-23-9,39.67129,141.1536848,盛岡市
深沢紅子野の花美術館,〒020-0885,岩手県盛岡市紺屋町4-8,39.7032779,141.1560003,盛岡市
菊の司酒造,〒020-0885,岩手県盛岡市紺屋町4-20,39.70365839999999,141.156578,盛岡市
五百羅漢,〒028-0524,岩手県遠野市新町,39.329579,141.5258981,遠野市
報恩寺,〒020-0016,岩手県盛岡市名須川町31-5,39.711688,141.1563167,盛岡市
龍谷寺,〒020-0016,岩手県盛岡市名須川町7-2,39.71075750000001,141.1546863,盛岡市
光台寺,〒020-0016,岩手県盛岡市名須川町8-4,39.7106575,141.1535864,盛岡市
東顕寺,〒020-0016,岩手県盛岡市名須川町2-1,39.7087855,141.1541586,盛岡市
展勝地レストハウス,〒024-0043,岩手県北上市立花14-21-1,39.2721333,141.1263929,北上市
サトウハチロー記念館,〒024-0043,岩手県北上市立花13-67-3,39.28263219999999,141.1326143,北上市
北上市憩いの森,〒024-0041,岩手県北上市稲瀬町,39.2417368,141.1214665,北上市
花巻城址,〒025-0076,岩手県花巻市城内,39.3891867,141.1196978,花巻市
鳥谷崎神社,〒025-0076,岩手県花巻市城内7-28,39.3898506,141.1221697,花巻市
折爪岳,〒028-6101,岩手県二戸市福岡字織詰26,40.26831749999999,141.3719879,二戸市
珊瑚橋,〒024-0043,岩手県北上市立花,39.28263219999999,141.1326143,北上市
立花毘沙門堂,〒024-0043,岩手県北上市立花16-105,39.2785245,141.1375584,北上市
釜石大観音,〒026-0002,岩手県釜石市大平町3-9-1,no,no,釜石市
南昌荘,〒020-0875,岩手県盛岡市清水町13-46,39.695573,141.1486984,盛岡市
北上川,〒021-0001,岩手県一関市,38.9346819,141.1268004,一関市
道の駅 高田松原,〒029-2205,岩手県陸前高田市高田町字古川28-5,39.008402,141.6291675,陸前高田市
御所湖広域公園,〒020-0572,岩手県岩手郡雫石町・盛岡市,39.6962875,140.9757756,盛岡市
材木町よ市,〒020-0063,岩手県盛岡市材木町,39.7069019,141.1376018,盛岡市
黒崎仙峡温泉,〒029-2208,岩手県陸前高田市広田町字黒崎9-41,38.95219470000001,141.7232492,陸前高田市
九戸城跡,〒028-6101,岩手県二戸市福岡字城の内,40.2695718,141.3026141,二戸市
愛宕神社,〒023-1762,岩手県奥州市江刺区藤里,39.1789505,141.2686143,奥州市
もぐらんぴあ まちなか水族館,〒028-0061,岩手県久慈市中央2-9（久慈駅前）,40.18972249999999,141.7708629,久慈市
宮古市北上山地民俗資料館,〒028-2302,岩手県宮古市川井2-187-1,39.6001799,141.6801913,宮古市
夫婦石,〒029-0803,岩手県一関市千厩町千厩字石堂地内,no,no,一関市
成島三熊野神社,〒028-0116,岩手県花巻市東和町北成島5-1,39.3635051,141.2014001,花巻市
石川啄木記念館,〒028-4132,岩手県盛岡市玉山区渋民字渋民9,39.8460511,141.1711752,盛岡市
宝徳寺,〒028-4132,岩手県盛岡市玉山区渋民字渋民2-1,39.8453206,141.1720807,盛岡市
渋民公園,〒028-4132,岩手県盛岡市玉山区渋民字鶴塚5-5,39.8486535,141.1692559,盛岡市
産直チャグチャグ,〒020-0173,岩手県滝沢市滝沢字牧野林1000-1,39.7479253,141.1049493,滝沢市
相の沢キャンプ場,〒020-0172,岩手県滝沢市鵜飼,39.7417243,141.0837205,滝沢市
橋野高炉跡,〒026-0411,岩手県釜石市橋野町,39.3590836,141.7691022,釜石市
気仙大工左官伝承館,〒029-2206,岩手県陸前高田市小友町茗荷1-237,39.0108147,141.6921225,陸前高田市
箱根山展望台,〒029-2207,岩手県陸前高田市小友町,38.98791660000001,141.6768998,陸前高田市
気仙川,〒029-2204,岩手県陸前高田市横田町・竹駒町・気仙町,39.0761175,141.58218,陸前高田市
遠野市立博物館,〒028-0515,岩手県遠野市東舘町3-9,39.3276793,141.5288785,遠野市
鍋倉城址,〒028-0524,岩手県遠野市新町,39.329579,141.5258981,遠野市
南部神社,〒028-0515,岩手県遠野市東舘町3-6,39.3273432,141.5277203,遠野市
久慈渓流,〒028-0001,岩手県久慈市大川目町〜山形町,40.1783747,141.7172512,久慈市
久慈琥珀博物館,〒028-0071,岩手県久慈市小久慈町19-156-133,40.1699397,141.7237786,久慈市
岩場海水プール,〒028-7801,岩手県久慈市侍浜町,40.2690938,141.796408,久慈市
巽山公園,〒028-0056,岩手県久慈市中町1-48,40.1897243,141.766233,久慈市
みちのく民俗村,〒024-0043,岩手県北上市立花14-59,39.2713779,141.1304203,北上市
諏訪神社,〒028-0041,岩手県久慈市長内町35-98,40.1880804,141.7982144,久慈市
男山展望台,〒024-0041,岩手県北上市稲瀬町,39.2417368,141.1214665,北上市
